episode,t,phase_before,role_before,obs-context,action,reward,captured,terminated,truncated,phase_after,next-context,V_t,V_next,MC return,GAE return,GAE 256 return
0,0,pre_capture,"[""capture"",""capture"",""capture"",""support""]","[1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[4,4,4,4]","[249.39535522460938,249.39535522460938,249.39535522460938,0.07349719852209091]",True,"[false,false,false,false]","[false,false,false,false]",post_capture,"[0.0,1.0,0.0,0.999666690826416,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[101.49736022949219,109.07858276367188,108.58589172363281,44.94565963745117]","[-10.071077346801758,-7.517881393432617,-3.870342254638672,-3.7909812927246094]",null,"[239.42498779296875,241.95265197753906,245.563720703125,-3.6795730590820312]","[239.42498779296875,241.95265197753906,245.563720703125,-3.6795730590820312]"
