episode,t,phase_before,role_before,obs-context,action,reward,captured,terminated,truncated,phase_after,next-context,V_t,V_next,MC return,GAE return,GAE 256 return
0,100,post_capture,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,1.0,0.0,0.9666666388511658,1.0,0.9160000085830688,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3,6,8,6]","[-0.10954421013593674,-0.04530787840485573,-0.03930840268731117,-0.0010410344693809748]",False,"[false,false,false,false]","[false,false,false,false]",post_capture,"[0.0,1.0,0.0,0.9663333296775818,1.0,0.9139999747276306,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-5.153562545776367,-4.457452774047852,-4.126213073730469,-4.123832702636719]","[-4.806711196899414,-4.393930435180664,-4.11115837097168,-3.8978347778320312]","[-1.8036730784894357,-0.84361119983074,-1.193298631704513,-1.2813924763423707]","[-3.7320165634155273,-2.834867000579834,-2.914391040802002,-2.77731990814209]","[-3.7320165634155273,-2.834867000579834,-2.914391040802002,-2.77731990814209]"
0,101,post_capture,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,1.0,0.0,0.9663333296775818,1.0,0.9139999747276306,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8,6,8,6]","[-0.08163309842348099,-0.03873434290289879,-0.027684694156050682,-0.0019937490578740835]",False,"[false,false,false,false]","[false,false,false,false]",post_capture,"[0.0,1.0,0.0,0.9660000205039978,1.0,0.9120000004768372,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-4.806711196899414,-4.393930435180664,-4.11115837097168,-3.8978347778320312]","[-4.80171012878418,-4.1384429931640625,-3.842653274536133,-3.41473388671875]","[-1.7112412811651505,-0.806366991339277,-1.1656466959769713,-1.2932842847201917]","[-3.598660469055176,-2.73477840423584,-2.8405954837799072,-2.7467689514160156]","[-3.598660469055176,-2.73477840423584,-2.8405954837799072,-2.7467689514160156]"
0,102,post_capture,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,1.0,0.0,0.9660000205039978,1.0,0.9120000004768372,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3,6,2,7]","[-0.06713761389255524,-0.029506970196962357,-0.0186088178306818,-0.001779676298610866]",False,"[false,false,false,false]","[false,false,false,false]",post_capture,"[0.0,1.0,0.0,0.965666651725769,1.0,0.9100000262260437,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-4.80171012878418,-4.1384429931640625,-3.842653274536133,-3.41473388671875]","[-4.395612716674805,-3.916891098022461,-3.936159133911133,-3.2388763427734375]","[-1.646068871456232,-0.7753865135720992,-1.1494565674958794,-1.3043338744063815]","[-3.4868075847625732,-2.648794174194336,-2.7886223793029785,-2.7386984825134277]","[-3.4868075847625732,-2.648794174194336,-2.7886223793029785,-2.7386984825134277]"
0,103,post_capture,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,1.0,0.0,0.965666651725769,1.0,0.9100000262260437,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2,6,6,3]","[-0.058203086256980896,-0.02643422596156597,-0.01226409524679184,-0.0017639739671722054]",False,"[false,false,false,false]","[false,false,false,false]",post_capture,"[0.0,1.0,0.0,0.9653333425521851,1.0,0.9079999923706055,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-4.395612716674805,-3.916891098022461,-3.936159133911133,-3.2388763427734375]","[-4.745014190673828,-3.450712203979492,-3.175334930419922,-2.9828338623046875]","[-1.594880058145128,-0.7534136801769059,-1.1422704542072704,-1.3157113112199703]","[-3.4046647548675537,-2.5788421630859375,-2.7380900382995605,-2.739600419998169]","[-3.4046647548675537,-2.5788421630859375,-2.7380900382995605,-2.739600419998169]"
0,104,post_capture,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,1.0,0.0,0.9653333425521851,1.0,0.9079999923706055,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3,8,6,2]","[-0.050737164914608,-0.019685326144099236,-0.007110632956027985,-0.00020516812219284475]",False,"[false,false,false,false]","[false,false,false,false]",post_capture,"[0.0,1.0,0.0,0.9649999737739563,1.0,0.906000018119812,0.03333333507180214,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-4.745014190673828,-3.450712203979492,-3.175334930419922,-2.9828338623046875]","[-4.797325134277344,-4.021852493286133,-3.251800537109375,-3.723001480102539]","[-1.5521989615031788,-0.734322681025596,-1.141420564606544,-1.327219532578584]","[-3.3084352016448975,-2.5322675704956055,-2.7311501502990723,-2.75405216217041]","[-3.3084352016448975,-2.5322675704956055,-2.7311501502990723,-2.75405216217041]"
0,105,post_capture,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,1.0,0.0,0.9649999737739563,1.0,0.906000018119812,0.03333333507180214,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3,8,8,8]","[-0.04113234207034111,-0.012644392438232899,-0.0077938479371368885,-0.0014967303723096848]",False,"[false,false,false,false]","[false,false,false,false]",post_capture,"[0.0,1.0,0.0,0.9646666646003723,1.0,0.9039999842643738,0.06666667014360428,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-4.797325134277344,-4.021852493286133,-3.251800537109375,-3.723001480102539]","[-4.853410720825195,-4.060552597045898,-3.7000904083251953,-3.8219242095947266]","[-1.5166280773621927,-0.7218559140217139,-1.145767607727794,-1.3404185499559507]","[-3.2113027572631836,-2.459862232208252,-2.725226402282715,-2.732119560241699]","[-3.2113027572631836,-2.459862232208252,-2.725226402282715,-2.732119560241699]"
0,106,post_capture,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,1.0,0.0,0.9646666646003723,1.0,0.9039999842643738,0.06666667014360428,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[6,3,8,6]","[-0.0420067273080349,-0.009556355886161327,-0.00044423091458156705,-0.0035845974925905466]",False,"[false,false,false,false]","[false,false,false,false]",post_capture,"[0.0,1.0,0.0,0.9643333554267883,1.0,0.9020000100135803,0.10000000149011612,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-4.853410720825195,-4.060552597045898,-3.7000904083251953,-3.8219242095947266]","[-4.225765228271484,-3.478670120239258,-3.302875518798828,-3.1227779388427734]","[-1.490399732618032,-0.7163752743267485,-1.149468444232987,-1.3524462824077181]","[-3.115285873413086,-2.3883259296417236,-2.6946072578430176,-2.7022194862365723]","[-3.115285873413086,-2.3883259296417236,-2.6946072578430176,-2.7022194862365723]"
0,107,post_capture,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,1.0,0.0,0.9643333554267883,1.0,0.9020000100135803,0.10000000149011612,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8,6,8,8]","[-0.035859595984220505,-0.012673531658947468,-0.0025604628026485443,-0.003027022583410144]",False,"[false,false,false,false]","[false,false,false,false]",post_capture,"[0.0,1.0,0.0,0.9639999866485596,1.0,0.8999999761581421,0.13333334028720856,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-4.225765228271484,-3.478670120239258,-3.302875518798828,-3.1227779388427734]","[-4.633623123168945,-2.837665557861328,-3.352832794189453,-3.194608688354492]","[-1.463023237686866,-0.7139585034753406,-1.1606305185034398,-1.3624865504193209]","[-3.045299530029297,-2.34617280960083,-2.6907715797424316,-2.705005168914795]","[-3.045299530029297,-2.34617280960083,-2.6907715797424316,-2.705005168914795]"
0,108,post_capture,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,1.0,0.0,0.9639999866485596,1.0,0.8999999761581421,0.13333334028720856,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8,3,2,3]","[-0.02977563627064228,-0.018508030101656914,-0.0007369823870249093,-0.005753535311669111]",False,"[false,false,false,false]","[false,false,false,false]",post_capture,"[0.0,1.0,0.0,0.9636666774749756,1.0,0.8980000019073486,0.1666666716337204,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-4.633623123168945,-2.837665557861328,-3.352832794189453,-3.194608688354492]","[-4.350746154785156,-2.556741714477539,-3.181509017944336,-2.609628677368164]","[-1.4415794360632783,-0.7083686584003971,-1.1697677330311023,-1.3731914422584957]","[-2.9559547901153564,-2.331775188446045,-2.681813955307007,-2.7047793865203857]","[-2.9559547901153564,-2.331775188446045,-2.681813955307007,-2.7047793865203857]"
0,109,post_capture,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,1.0,0.0,0.9636666774749756,1.0,0.8980000019073486,0.1666666716337204,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[6,8,3,3]","[-0.02310098148882389,-0.0203331857919693,-0.0032999750692397356,-0.008053475059568882]",False,"[false,false,false,false]","[false,false,false,false]",post_capture,"[0.0,1.0,0.0,0.9633333086967468,1.0,0.8960000276565552,0.20000000298023224,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-4.350746154785156,-2.556741714477539,-3.181509017944336,-2.609628677368164]","[-3.8940162658691406,-2.843660354614258,-2.4286670684814453,-2.819826126098633]","[-1.426064444234986,-0.696828917473475,-1.1808391420647246,-1.3812504110574007]","[-2.882315158843994,-2.3250489234924316,-2.6832454204559326,-2.732428789138794]","[-2.882315158843994,-2.3250489234924316,-2.6832454204559326,-2.732428789138794]"
0,110,post_capture,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,1.0,0.0,0.9633333086967468,1.0,0.8960000276565552,0.20000000298023224,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3,2,2,8]","[-0.018005656078457832,-0.018717505037784576,-0.00617699371650815,-0.011011539027094841]",False,"[false,false,false,false]","[false,false,false,false]",post_capture,"[0.0,1.0,0.0,0.9629999995231628,1.0,0.8939999938011169,0.23333333432674408,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-3.8940162658691406,-2.843660354614258,-2.4286670684814453,-2.819826126098633]","[-3.910440444946289,-3.1742210388183594,-2.868030548095703,-2.9422855377197266]","[-1.417134810854709,-0.6833290219005108,-1.1894335020156412,-1.387067612119022]","[-2.8351516723632812,-2.3008553981781006,-2.721665620803833,-2.748318910598755]","[-2.8351516723632812,-2.3008553981781006,-2.721665620803833,-2.748318910598755]"
0,111,post_capture,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,1.0,0.0,0.9629999995231628,1.0,0.8939999938011169,0.23333333432674408,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8,2,2,8]","[-0.01228340994566679,-0.01869385503232479,-0.009864137507975101,-0.01597888395190239]",False,"[false,false,false,false]","[false,false,false,false]",post_capture,"[0.0,1.0,0.0,0.9626666903495789,1.0,0.8920000195503235,0.2666666805744171,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-3.910440444946289,-3.1742210388183594,-2.868030548095703,-2.9422855377197266]","[-4.466087341308594,-3.737119674682617,-3.3108043670654297,-3.0491905212402344]","[-1.413261772501264,-0.6713247645078043,-1.1952085942415487,-1.389955629385785]","[-2.789558172225952,-2.259451150894165,-2.736332893371582,-2.7556235790252686]","[-2.789558172225952,-2.259451150894165,-2.736332893371582,-2.7556235790252686]"
0,112,post_capture,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,1.0,0.0,0.9626666903495789,1.0,0.8920000195503235,0.2666666805744171,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[6,8,2,2]","[-0.015669865533709526,-0.021654505282640457,-0.003376781940460205,-0.018394513055682182]",False,"[false,false,false,false]","[false,false,false,false]",post_capture,"[0.0,1.0,0.0,0.9623333215713501,1.0,0.8899999856948853,0.30000001192092896,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-4.466087341308594,-3.737119674682617,-3.3108043670654297,-3.0491905212402344]","[-3.9561996459960938,-3.660614013671875,-3.8691177368164062,-3.397216796875]","[-1.415129659147068,-0.6592231408843228,-1.1973176330642157,-1.3878552984180634]","[-2.7179198265075684,-2.185826301574707,-2.724703788757324,-2.7524824142456055]","[-2.7179198265075684,-2.185826301574707,-2.724703788757324,-2.7524824142456055]"
0,113,post_capture,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,1.0,0.0,0.9623333215713501,1.0,0.8899999856948853,0.30000001192092896,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[6,8,3,2]","[-0.014728008769452572,-0.02117740921676159,-0.00816972553730011,-0.021903250366449356]",False,"[false,false,false,false]","[false,false,false,false]",post_capture,"[0.0,1.0,0.0,0.9620000123977661,1.0,0.8880000114440918,0.3333333432674408,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-3.9561996459960938,-3.660614013671875,-3.8691177368164062,-3.397216796875]","[-3.6713314056396484,-3.549772262573242,-3.7590408325195312,-4.02235221862793]","[-1.4135957511246044,-0.6440087228299821,-1.206000859720965,-1.383293722588264]","[-2.664984703063965,-2.1084225177764893,-2.689851999282837,-2.728256940841675]","[-2.664984703063965,-2.1084225177764893,-2.689851999282837,-2.728256940841675]"
0,114,post_capture,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,1.0,0.0,0.9620000123977661,1.0,0.8880000114440918,0.3333333432674408,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3,8,8,2]","[-0.017701970413327217,-0.0160665400326252,-0.008135239593684673,-0.02325556054711342]",False,"[false,false,false,false]","[false,false,false,false]",post_capture,"[0.0,1.0,0.0,0.9616666436195374,1.0,0.8859999775886536,0.36666667461395264,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-3.6713314056396484,-3.549772262573242,-3.7590408325195312,-4.02235221862793]","[-3.2810020446777344,-3.3248062133789062,-3.434999465942383,-4.112268447875977]","[-1.4129977195506584,-0.6291225390032531,-1.2099304385693586,-1.375141891133146]","[-2.624695301055908,-2.0324630737304688,-2.6534924507141113,-2.6658666133880615]","[-2.624695301055908,-2.0324630737304688,-2.6534924507141113,-2.6658666133880615]"
0,115,post_capture,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,1.0,0.0,0.9616666436195374,1.0,0.8859999775886536,0.36666667461395264,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3,8,2,8]","[-0.02544461004436016,-0.009426010772585869,-0.0092208506539464,-0.02406296506524086]",False,"[false,false,false,false]","[false,false,false,false]",post_capture,"[0.0,1.0,0.0,0.9613333344459534,1.0,0.8840000033378601,0.4000000059604645,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-3.2810020446777344,-3.3248062133789062,-3.434999465942383,-4.112268447875977]","[-2.946565628051758,-3.0496253967285156,-3.50732421875,-4.007255554199219]","[-1.409389645593264,-0.6192484838087151,-1.2139345444198726,-1.3655417480666998]","[-2.599238634109497,-1.9689723253250122,-2.6319241523742676,-2.5933585166931152]","[-2.599238634109497,-1.9689723253250122,-2.6319241523742676,-2.5933585166931152]"
0,116,post_capture,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,1.0,0.0,0.9613333344459534,1.0,0.8840000033378601,0.4000000059604645,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3,8,8,8]","[-0.030947279185056686,-0.00602524820715189,-0.010816730558872223,-0.025605272501707077]",False,"[false,false,false,false]","[false,false,false,false]",post_capture,"[0.0,1.0,0.0,0.9610000252723694,1.0,0.8820000290870667,0.4333333373069763,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.946565628051758,-3.0496253967285156,-3.50732421875,-4.007255554199219]","[-2.410737991333008,-2.5784854888916016,-3.2616844177246094,-3.8097305297851562]","[-1.397924278332226,-0.6159822959960901,-1.216882518955481,-1.3550290737388475]","[-2.581540822982788,-1.923008680343628,-2.6040306091308594,-2.5209319591522217]","[-2.581540822982788,-1.923008680343628,-2.6040306091308594,-2.5209319591522217]"
0,117,post_capture,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,1.0,0.0,0.9610000252723694,1.0,0.8820000290870667,0.4333333373069763,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3,8,8,8]","[-0.03821048140525818,-0.003647596575319767,-0.010390129871666431,-0.03276221081614494]",False,"[false,false,false,false]","[false,false,false,false]",post_capture,"[0.0,1.0,0.0,0.9606666564941406,1.0,0.8799999952316284,0.46666666865348816,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.410737991333008,-2.5784854888916016,-3.2616844177246094,-3.8097305297851562]","[-1.9947853088378906,-2.2509632110595703,-2.876199722290039,-3.550628662109375]","[-1.3807848476234035,-0.6161182300898366,-1.2182482711076856,-1.3428523244819601]","[-2.585073947906494,-1.9025499820709229,-2.585603952407837,-2.4526796340942383]","[-2.585073947906494,-1.9025499820709229,-2.585603952407837,-2.4526796340942383]"
