episode,t,phase_before,role_before,obs-context,action,reward,captured,terminated,truncated,phase_after,next-context,V_t,V_next,MC return,GAE return,GAE 256 return
1,2999,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.00033333332976326346,0.0,0.0,0.9666666388511658,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[4,4,4,4]","[0.0,0.0,0.0,0.0]",False,"[false,false,false,false]","[true,true,true,true]",pure_coverage,"[0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-4.502496719360352,-4.288419723510742,-4.285541534423828,-4.522808074951172]","[-4.502496719360352,-4.288419723510742,-4.285541534423828,-4.522808074951172]",null,"[-4.45747184753418,-4.245535373687744,-4.2426862716674805,-4.4775800704956055]","[-4.45747184753418,-4.245535373687744,-4.2426862716674805,-4.4775800704956055]"
